,Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
8945,Y,20170720,0,200,50,200,15,16,120,200,9,1,1,0
8946,Y,20170720,0,200,50,200,15,16,150,200,8,1,1,0
8947,Y,20170720,0,200,50,200,15,16,180,200,7,3,0,0
8948,Y,20170720,0,200,50,200,15,16,210,200,0,11,0,0
8949,Y,20170720,200,200,50,200,15,16,200,200,8,0,8,55
8950,Y,20170720,200,200,50,200,15,16,210,200,5,3,0,0
8951,Y,20170720,200,200,50,200,15,16,220,200,2,6,0,0
8952,Y,20170720,200,200,50,200,15,16,230,200,0,8,0,0
8953,Y,20170720,200,200,50,200,15,16,240,200,0,8,0,0
8954,Y,20170720,200,200,50,200,15,16,250,200,0,8,0,0
8955,Y,20170720,200,200,50,200,15,16,260,200,0,8,0,0
8956,Y,20170720,200,200,50,200,15,16,270,200,0,8,0,0
8957,Y,20170720,400,200,50,200,15,16,400,200,13,6,40,104
8958,Y,20170720,400,200,50,200,15,16,420,200,12,6,0,0
8959,Y,20170720,400,200,50,200,15,16,440,200,7,10,1,0
8960,Y,20170720,400,200,50,200,15,16,460,200,4,11,3,0
8961,Y,20170720,400,200,50,200,15,16,480,200,2,16,0,0
8962,Y,20170720,400,200,50,200,15,16,500,200,0,18,0,0
8963,Y,20170720,400,200,50,200,15,16,520,200,1,17,0,0
8964,Y,20170720,400,200,50,200,15,16,540,200,0,16,2,0
8965,Y,20170720,600,200,50,200,15,16,600,200,1,1,31,1
8966,Y,20170720,600,200,50,200,15,16,615,200,0,3,1,0
8967,Y,20170720,600,200,50,200,15,16,631,200,0,2,1,0
8968,Y,20170720,600,200,50,200,15,16,647,200,0,3,1,0
8969,Y,20170720,600,200,50,200,15,16,662,200,0,2,2,0
8970,Y,20170720,600,200,50,200,15,16,678,200,0,3,0,0
8971,Y,20170720,600,200,50,200,15,16,694,200,0,1,1,0
8972,Y,20170720,600,200,50,200,15,16,710,200,0,0,3,0
8973,Y,20170801,0,200,50,200,15,32,0,200,12,0,24,67
8974,Y,20170801,0,200,50,200,15,32,28,200,7,1,2,0
8975,Y,20170801,0,200,50,200,15,32,57,200,9,0,2,0
8976,Y,20170801,0,200,50,200,15,32,85,200,8,3,1,0
8977,Y,20170801,0,200,50,200,15,32,114,200,1,9,2,0
8978,Y,20170801,0,200,50,200,15,32,142,200,1,11,0,0
8979,Y,20170801,0,200,50,200,15,32,171,200,0,12,0,0
8980,Y,20170801,0,200,50,200,15,32,200,200,0,10,2,0
8981,Y,20170801,200,200,50,200,15,32,200,200,6,1,21,54
8982,Y,20170801,200,200,50,200,15,32,210,200,9,0,1,0
8983,Y,20170801,200,200,50,200,15,32,220,200,6,4,0,0
8984,Y,20170801,200,200,50,200,15,32,230,200,3,6,1,0
8985,Y,20170801,200,200,50,200,15,32,240,200,0,8,2,0
8986,Y,20170801,200,200,50,200,15,32,250,200,0,8,2,0
8987,Y,20170801,200,200,50,200,15,32,260,200,0,8,0,0
8988,Y,20170801,200,200,50,200,15,32,270,200,0,9,0,0
8989,Y,20170801,400,200,50,200,15,32,400,200,17,7,75,115
8990,Y,20170801,400,200,50,200,15,32,420,200,10,12,2,0
8991,Y,20170801,400,200,50,200,15,32,440,200,9,10,5,0
8992,Y,20170801,400,200,50,200,15,32,460,200,1,19,3,0
8993,Y,20170801,400,200,50,200,15,32,480,200,2,18,2,0
8994,Y,20170801,400,200,50,200,15,32,500,200,0,20,3,0
8995,Y,20170801,400,200,50,200,15,32,520,200,0,21,3,0
8996,Y,20170801,400,200,50,200,15,32,540,200,0,22,2,0
8997,Y,20170802,0,200,50,200,15,16,0,200,6,3,44,23
8998,Y,20170802,0,200,50,200,15,16,30,200,2,3,4,0
8999,Y,20170802,0,200,50,200,15,16,60,200,3,4,1,0
9000,Y,20170802,0,200,50,200,15,16,90,200,5,0,3,0
9001,Y,20170802,0,200,50,200,15,16,120,200,4,4,0,0
9002,Y,20170802,0,200,50,200,15,16,150,200,3,3,3,0
9003,Y,20170802,0,200,50,200,15,16,180,200,1,3,4,0
9004,Y,20170802,0,200,50,200,15,16,210,200,1,5,2,0
9005,Y,20170802,200,200,50,200,15,16,200,200,8,1,15,55
9006,Y,20170802,200,200,50,200,15,16,210,200,6,2,0,0
9007,Y,20170802,200,200,50,200,15,16,220,200,3,5,0,0
9008,Y,20170802,200,200,50,200,15,16,230,200,0,7,1,0
9009,Y,20170802,200,200,50,200,15,16,240,200,0,8,1,0
9010,Y,20170802,200,200,50,200,15,16,250,200,0,8,2,0
9011,Y,20170802,200,200,50,200,15,16,260,200,0,7,1,0
9012,Y,20170802,200,200,50,200,15,16,270,200,0,8,0,0
9013,Y,20170802,400,200,50,200,15,16,400,200,16,3,32,114
9014,Y,20170802,400,200,50,200,15,16,420,200,8,10,0,0
9015,Y,20170802,400,200,50,200,15,16,440,200,6,12,0,0
9016,Y,20170802,400,200,50,200,15,16,460,200,6,12,0,0
9017,Y,20170802,400,200,50,200,15,16,480,200,1,17,0,0
9018,Y,20170802,400,200,50,200,15,16,500,200,0,18,1,0
9019,Y,20170802,400,200,50,200,15,16,520,200,0,18,0,0
9020,Y,20170802,400,200,50,200,15,16,540,200,0,19,0,0
9021,Y,20170802,600,200,50,200,15,16,500,200,19,1,1,0
9022,Y,20170802,600,200,50,200,15,16,530,200,19,2,1,0
9023,Y,20170802,600,200,50,200,15,16,560,200,19,3,0,0
9024,Y,20170802,600,200,50,200,15,16,590,200,14,8,0,0
9025,Y,20170802,600,200,50,200,15,16,600,200,0,0,69,105
9026,Y,20170802,600,200,50,200,15,16,620,200,9,11,1,0
9027,Y,20170802,600,200,50,200,15,16,650,200,8,13,1,0
9028,Y,20170802,600,200,50,200,15,16,680,200,1,20,1,0
9029,Y,20170802,600,200,50,200,15,16,710,200,1,21,0,0
9030,Y,20170803,0,200,50,200,15,32,0,200,6,1,18,52
9031,Y,20170803,0,200,50,200,15,32,30,200,6,0,3,0
9032,Y,20170803,0,200,50,200,15,32,60,200,8,1,0,0
9033,Y,20170803,0,200,50,200,15,32,90,200,4,3,2,0
9034,Y,20170803,0,200,50,200,15,32,120,200,1,7,0,0
9035,Y,20170803,0,200,50,200,15,32,150,200,0,7,1,0
9036,Y,20170803,0,200,50,200,15,32,180,200,0,8,1,0
9037,Y,20170803,0,200,50,200,15,32,210,200,0,9,1,0
9038,Y,20170803,200,200,50,200,15,32,200,200,8,4,32,88
9039,Y,20170803,200,200,50,200,15,32,210,200,9,4,2,0
9040,Y,20170803,200,200,50,200,15,32,220,200,3,9,3,0
9041,Y,20170803,200,200,50,200,15,32,230,200,1,13,0,0
9042,Y,20170803,200,200,50,200,15,32,240,200,1,14,0,0
9043,Y,20170803,200,200,50,200,15,32,250,200,1,13,1,0
9044,Y,20170803,200,200,50,200,15,32,260,200,0,14,1,0
9045,Y,20170803,200,200,50,200,15,32,270,200,0,12,2,0
9046,Y,20170803,400,200,50,200,15,32,400,200,9,2,39,68
9047,Y,20170803,400,200,50,200,15,32,420,200,6,7,1,0
9048,Y,20170803,400,200,50,200,15,32,440,200,6,6,0,0
9049,Y,20170803,400,200,50,200,15,32,460,200,0,11,1,0
9050,Y,20170803,400,200,50,200,15,32,480,200,0,13,1,0
9051,Y,20170803,400,200,50,200,15,32,500,200,2,11,0,0
9052,Y,20170803,400,200,50,200,15,32,520,200,0,14,0,0
9053,Y,20170803,400,200,50,200,15,32,540,200,0,10,3,0
9054,Y,20170803,600,200,50,200,15,32,600,200,3,5,58,18
9055,Y,20170803,600,200,50,200,15,32,615,200,2,6,0,0
9056,Y,20170803,600,200,50,200,15,32,631,200,0,7,3,0
9057,Y,20170803,600,200,50,200,15,32,647,200,0,8,1,0
9058,Y,20170803,600,200,50,200,15,32,662,200,1,8,1,0
9059,Y,20170803,600,200,50,200,15,32,678,200,2,7,1,0
9060,Y,20170803,600,200,50,200,15,32,694,200,0,5,4,0
9061,Y,20170803,600,200,50,200,15,32,710,200,0,8,2,0
9062,Y,20170804,0,200,50,200,15,16,0,200,6,2,35,46
9063,Y,20170804,0,200,50,200,15,16,30,200,8,2,0,0
9064,Y,20170804,0,200,50,200,15,16,60,200,8,2,0,0
9065,Y,20170804,0,200,50,200,15,16,90,200,6,4,0,0
9066,Y,20170804,0,200,50,200,15,16,120,200,6,3,1,0
9067,Y,20170804,0,200,50,200,15,16,150,200,4,3,2,0
9068,Y,20170804,0,200,50,200,15,16,180,200,7,3,0,0
9069,Y,20170804,0,200,50,200,15,16,210,200,3,5,0,0
9070,Y,20170804,200,200,50,200,15,16,200,200,8,0,13,57
9071,Y,20170804,200,200,50,200,15,16,210,200,7,3,0,0
9072,Y,20170804,200,200,50,200,15,16,220,200,6,4,0,0
9073,Y,20170804,200,200,50,200,15,16,230,200,3,6,0,0
9074,Y,20170804,200,200,50,200,15,16,240,200,1,6,1,0
9075,Y,20170804,200,200,50,200,15,16,250,200,0,8,0,0
9076,Y,20170804,200,200,50,200,15,16,260,200,1,8,0,0
9077,Y,20170804,200,200,50,200,15,16,270,200,0,9,0,0
9078,Y,20170804,400,200,50,200,15,16,400,200,9,2,31,78
9079,Y,20170804,400,200,50,200,15,16,420,200,9,5,0,0
9080,Y,20170804,400,200,50,200,15,16,440,200,12,2,0,0
9081,Y,20170804,400,200,50,200,15,16,460,200,10,3,0,0
9082,Y,20170804,400,200,50,200,15,16,480,200,11,2,1,0
9083,Y,20170804,400,200,50,200,15,16,500,200,9,4,0,0
9084,Y,20170804,400,200,50,200,15,16,520,200,12,2,0,0
9085,Y,20170804,400,200,50,200,15,16,540,200,11,2,0,0
9086,Y,20170804,600,200,50,200,15,16,600,200,6,6,80,46
9087,Y,20170804,600,200,50,200,15,16,615,200,12,3,0,0
9088,Y,20170804,600,200,50,200,15,16,631,200,6,7,3,0
9089,Y,20170804,600,200,50,200,15,16,647,200,10,4,1,0
9090,Y,20170804,600,200,50,200,15,16,662,200,6,6,3,0
9091,Y,20170804,600,200,50,200,15,16,678,200,9,4,2,0
9092,Y,20170804,600,200,50,200,15,16,694,200,7,6,3,0
9093,Y,20170804,600,200,50,200,15,16,710,200,6,7,3,0
9094,Y,20170807,0,200,50,200,15,32,0,200,5,5,59,32
9095,Y,20170807,0,200,50,200,15,32,30,200,4,6,0,0
9096,Y,20170807,0,200,50,200,15,32,60,200,7,4,1,0
9097,Y,20170807,0,200,50,200,15,32,90,200,2,6,4,0
9098,Y,20170807,0,200,50,200,15,32,120,200,0,10,2,0
9099,Y,20170807,0,200,50,200,15,32,150,200,0,11,0,0
9100,Y,20170807,0,200,50,200,15,32,180,200,0,10,1,0
9101,Y,20170807,0,200,50,200,15,32,210,200,0,10,1,0
9102,Y,20170807,200,200,50,200,15,32,200,200,3,5,34,39
9103,Y,20170807,200,200,50,200,15,32,210,200,2,8,0,0
9104,Y,20170807,200,200,50,200,15,32,220,200,0,10,0,0
9105,Y,20170807,200,200,50,200,15,32,230,200,1,8,0,0
9106,Y,20170807,200,200,50,200,15,32,240,200,0,9,0,0
9107,Y,20170807,200,200,50,200,15,32,250,200,0,8,1,0
9108,Y,20170807,200,200,50,200,15,32,260,200,0,10,0,0
9109,Y,20170807,200,200,50,200,15,32,270,200,0,8,0,0
9110,Y,20170807,400,200,50,200,15,32,400,200,12,3,62,75
9111,Y,20170807,400,200,50,200,15,32,420,200,8,6,3,0
9112,Y,20170807,400,200,50,200,15,32,440,200,5,8,4,0
9113,Y,20170807,400,200,50,200,15,32,460,200,3,14,1,0
9114,Y,20170807,400,200,50,200,15,32,480,200,3,14,0,0
9115,Y,20170807,400,200,50,200,15,32,500,200,1,14,2,0
9116,Y,20170807,400,200,50,200,15,32,520,200,2,14,1,0
9117,Y,20170807,400,200,50,200,15,32,540,200,2,13,2,0
9118,Y,20170807,600,200,50,200,15,32,600,200,3,2,35,18
9119,Y,20170807,600,200,50,200,15,32,615,200,3,2,1,0
9120,Y,20170807,600,200,50,200,15,32,631,200,2,3,1,0
9121,Y,20170807,600,200,50,200,15,32,647,200,1,2,4,0
9122,Y,20170807,600,200,50,200,15,32,662,200,2,4,1,0
9123,Y,20170807,600,200,50,200,15,32,678,200,1,3,2,0
9124,Y,20170807,600,200,50,200,15,32,694,200,0,5,2,0
9125,Y,20170807,600,200,50,200,15,32,710,200,0,4,2,0
9126,Y,20170808,0,200,50,200,15,16,0,200,8,5,39,73
9127,Y,20170808,0,200,50,200,15,16,30,200,9,4,0,0
9128,Y,20170808,0,200,50,200,15,16,60,200,8,6,0,0
9129,Y,20170808,0,200,50,200,15,16,90,200,10,4,0,0
9130,Y,20170808,0,200,50,200,15,16,120,200,7,6,1,0
9131,Y,20170808,0,200,50,200,15,16,150,200,8,5,0,0
9132,Y,20170808,0,200,50,200,15,16,180,200,10,1,3,0
9133,Y,20170808,0,200,50,200,15,16,210,200,1,13,0,0
9134,Y,20170808,200,200,50,200,15,16,200,200,5,5,19,67
9135,Y,20170808,200,200,50,200,15,16,210,200,6,4,1,0
9136,Y,20170808,200,200,50,200,15,16,220,200,5,4,1,0
9137,Y,20170808,200,200,50,200,15,16,230,200,0,10,0,0
9138,Y,20170808,200,200,50,200,15,16,240,200,2,10,0,0
9139,Y,20170808,200,200,50,200,15,16,250,200,0,11,0,0
9140,Y,20170808,200,200,50,200,15,16,260,200,0,10,0,0
9141,Y,20170808,200,200,50,200,15,16,270,200,0,11,0,0
9142,Y,20170808,400,200,50,200,15,16,400,200,3,5,71,25
9143,Y,20170808,400,200,50,200,15,16,420,200,2,9,1,0
9144,Y,20170808,400,200,50,200,15,16,440,200,1,9,2,0
9145,Y,20170808,400,200,50,200,15,16,460,200,0,9,1,0
9146,Y,20170808,400,200,50,200,15,16,480,200,0,9,2,0
9147,Y,20170808,400,200,50,200,15,16,500,200,0,9,3,0
9148,Y,20170808,400,200,50,200,15,16,520,200,0,10,2,0
9149,Y,20170808,400,200,50,200,15,16,540,200,0,9,1,0
9150,Y,20170808,600,200,50,200,15,16,600,200,0,3,29,2
9151,Y,20170808,600,200,50,200,15,16,615,200,1,3,0,0
9152,Y,20170808,600,200,50,200,15,16,631,200,0,2,1,0
9153,Y,20170808,600,200,50,200,15,16,647,200,0,4,0,0
9154,Y,20170808,600,200,50,200,15,16,662,200,0,3,1,0
9155,Y,20170808,600,200,50,200,15,16,678,200,0,3,0,0
9156,Y,20170808,600,200,50,200,15,16,694,200,0,3,1,0
9157,Y,20170808,600,200,50,200,15,16,710,200,0,3,1,0
9158,Y,20170809,0,200,50,200,15,32,0,200,8,4,24,69
9159,Y,20170809,0,200,50,200,15,32,30,200,10,2,0,0
9160,Y,20170809,0,200,50,200,15,32,60,200,8,3,1,0
9161,Y,20170809,0,200,50,200,15,32,90,200,4,8,0,0
9162,Y,20170809,0,200,50,200,15,32,120,200,0,12,0,0
9163,Y,20170809,0,200,50,200,15,32,150,200,1,10,0,0
9164,Y,20170809,0,200,50,200,15,32,180,200,1,10,1,0
9165,Y,20170809,0,200,50,200,15,32,210,200,0,10,0,0
9166,Y,20170809,200,200,50,200,15,32,200,200,6,2,31,52
9167,Y,20170809,200,200,50,200,15,32,210,200,2,8,0,0
9168,Y,20170809,200,200,50,200,15,32,220,200,1,9,0,0
9169,Y,20170809,200,200,50,200,15,32,230,200,1,9,0,0
9170,Y,20170809,200,200,50,200,15,32,240,200,1,9,0,0
9171,Y,20170809,200,200,50,200,15,32,250,200,1,9,0,0
9172,Y,20170809,200,200,50,200,15,32,260,200,0,10,0,0
9173,Y,20170809,200,200,50,200,15,32,270,200,0,10,0,0
9174,Y,20170809,400,200,50,200,15,32,400,200,14,4,25,126
9175,Y,20170809,400,200,50,200,15,32,420,200,13,5,0,0
9176,Y,20170809,400,200,50,200,15,32,440,200,8,12,0,0
9177,Y,20170809,400,200,50,200,15,32,460,200,8,12,0,0
9178,Y,20170809,400,200,50,200,15,32,480,200,1,17,0,0
9179,Y,20170809,400,200,50,200,15,32,500,200,1,18,0,0
9180,Y,20170809,400,200,50,200,15,32,520,200,0,18,0,0
9181,Y,20170809,400,200,50,200,15,32,540,200,1,17,1,0
9182,Y,20170809,600,200,50,200,15,32,600,200,10,2,21,79
9183,Y,20170809,600,200,50,200,15,32,617,200,6,6,0,0
9184,Y,20170809,600,200,50,200,15,32,634,200,8,4,1,0
9185,Y,20170809,600,200,50,200,15,32,651,200,6,6,1,0
9186,Y,20170809,600,200,50,200,15,32,668,200,3,8,1,0
9187,Y,20170809,600,200,50,200,15,32,685,200,6,7,0,0
9188,Y,20170809,600,200,50,200,15,32,702,200,1,13,0,0
9189,Y,20170809,600,200,50,200,15,32,720,200,1,11,0,0
9190,Y,20170810,0,200,50,200,15,16,0,200,12,2,30,99
9191,Y,20170810,0,200,50,200,15,16,30,200,13,1,2,0
9192,Y,20170810,0,200,50,200,15,16,60,200,15,1,0,0
9193,Y,20170810,0,200,50,200,15,16,90,200,14,0,2,0
9194,Y,20170810,0,200,50,200,15,16,120,200,10,4,2,0
9195,Y,20170810,0,200,50,200,15,16,150,200,12,4,0,0
9196,Y,20170810,0,200,50,200,15,16,180,200,13,2,1,0
9197,Y,20170810,0,200,50,200,15,16,210,200,3,11,0,0
9198,Y,20170810,200,200,50,200,15,16,200,200,11,1,5,87
9199,Y,20170810,200,200,50,200,15,16,210,200,10,1,1,0
9200,Y,20170810,200,200,50,200,15,16,220,200,8,4,0,0
9201,Y,20170810,200,200,50,200,15,16,230,200,3,8,0,0
9202,Y,20170810,200,200,50,200,15,16,240,200,0,8,2,0
9203,Y,20170810,200,200,50,200,15,16,250,200,0,11,1,0
9204,Y,20170810,200,200,50,200,15,16,260,200,0,11,1,0
9205,Y,20170810,200,200,50,200,15,16,270,200,0,11,0,0
9206,Y,20170810,400,200,50,200,15,16,400,200,8,0,17,41
9207,Y,20170810,400,200,50,200,15,16,420,200,5,2,0,0
9208,Y,20170810,400,200,50,200,15,16,440,200,4,2,0,0
9209,Y,20170810,400,200,50,200,15,16,460,200,3,5,0,0
9210,Y,20170810,400,200,50,200,15,16,480,200,1,6,0,0
9211,Y,20170810,400,200,50,200,15,16,500,200,0,7,1,0
9212,Y,20170810,400,200,50,200,15,16,520,200,0,7,0,0
9213,Y,20170810,400,200,50,200,15,16,540,200,0,6,0,0
9214,Y,20170810,600,200,50,200,15,16,600,200,13,2,39,87
9215,Y,20170810,600,200,50,200,15,16,615,200,8,6,1,0
9216,Y,20170810,600,200,50,200,15,16,631,200,10,6,0,0
9217,Y,20170810,600,200,50,200,15,16,647,200,6,7,3,0
9218,Y,20170810,600,200,50,200,15,16,662,200,2,13,1,0
9219,Y,20170810,600,200,50,200,15,16,678,200,3,12,0,0
9220,Y,20170810,600,200,50,200,15,16,694,200,3,11,2,0
9221,Y,20170810,600,200,50,200,15,16,710,200,0,14,2,0
9222,Y,20170811,0,200,50,200,15,32,0,200,10,2,12,84
9223,Y,20170811,0,200,50,200,15,32,30,200,11,1,0,0
9224,Y,20170811,0,200,50,200,15,32,60,200,8,4,0,0
9225,Y,20170811,0,200,50,200,15,32,90,200,4,6,2,0
9226,Y,20170811,0,200,50,200,15,32,120,200,0,12,0,0
9227,Y,20170811,0,200,50,200,15,32,150,200,0,12,0,0
9228,Y,20170811,0,200,50,200,15,32,180,200,0,12,0,0
9229,Y,20170811,0,200,50,200,15,32,210,200,0,11,1,0
9230,Y,20170811,200,200,50,200,15,32,200,200,11,4,15,102
9231,Y,20170811,200,200,50,200,15,32,210,200,10,4,1,0
9232,Y,20170811,200,200,50,200,15,32,220,200,7,9,0,0
9233,Y,20170811,200,200,50,200,15,32,230,200,5,10,0,0
9234,Y,20170811,200,200,50,200,15,32,240,200,0,14,0,0
9235,Y,20170811,200,200,50,200,15,32,250,200,1,11,2,0
9236,Y,20170811,200,200,50,200,15,32,260,200,1,12,1,0
9237,Y,20170811,200,200,50,200,15,32,270,200,0,13,2,0
9238,Y,20170811,400,200,50,200,15,32,400,200,14,0,24,105
9239,Y,20170811,400,200,50,200,15,32,420,200,10,5,1,0
9240,Y,20170811,400,200,50,200,15,32,440,200,7,7,2,0
9241,Y,20170811,400,200,50,200,15,32,460,200,4,11,1,0
9242,Y,20170811,400,200,50,200,15,32,480,200,4,10,1,0
9243,Y,20170811,400,200,50,200,15,32,500,200,0,16,0,0
9244,Y,20170811,400,200,50,200,15,32,520,200,0,16,0,0
9245,Y,20170811,400,200,50,200,15,32,540,200,0,14,2,0
9246,Y,20170811,600,200,50,200,15,32,600,200,2,4,33,10
9247,Y,20170811,600,200,50,200,15,32,615,200,2,2,2,0
9248,Y,20170811,600,200,50,200,15,32,631,200,0,4,1,0
9249,Y,20170811,600,200,50,200,15,32,647,200,1,2,1,0
9250,Y,20170811,600,200,50,200,15,32,662,200,0,3,2,0
9251,Y,20170811,600,200,50,200,15,32,678,200,0,6,0,0
9252,Y,20170811,600,200,50,200,15,32,694,200,0,4,1,0
9253,Y,20170811,600,200,50,200,15,32,710,200,0,4,2,0
9254,Y,20170814,0,200,50,200,15,16,0,200,4,8,60,57
9255,Y,20170814,0,200,50,200,15,16,30,200,4,10,0,0
9256,Y,20170814,0,200,50,200,15,16,60,200,8,6,0,0
9257,Y,20170814,0,200,50,200,15,16,90,200,7,5,2,0
9258,Y,20170814,0,200,50,200,15,16,120,200,6,6,3,0
9259,Y,20170814,0,200,50,200,15,16,150,200,8,2,4,0
9260,Y,20170814,0,200,50,200,15,16,180,200,4,7,3,0
9261,Y,20170814,0,200,50,200,15,16,210,200,2,8,4,0
9262,Y,20170814,200,200,50,200,15,16,200,200,8,6,49,80
9263,Y,20170814,200,200,50,200,15,16,210,200,4,11,1,0
9264,Y,20170814,200,200,50,200,15,16,220,200,4,11,1,0
9265,Y,20170814,200,200,50,200,15,16,230,200,2,13,1,0
9266,Y,20170814,200,200,50,200,15,16,240,200,0,14,2,0
9267,Y,20170814,200,200,50,200,15,16,250,200,0,15,0,0
9268,Y,20170814,200,200,50,200,15,16,260,200,0,14,1,0
9269,Y,20170814,200,200,50,200,15,16,270,200,0,14,2,0
9270,Y,20170814,400,200,50,200,15,16,400,200,12,9,56,121
9271,Y,20170814,400,200,50,200,15,16,420,200,13,9,0,0
9272,Y,20170814,400,200,50,200,15,16,440,200,10,12,0,0
9273,Y,20170814,400,200,50,200,15,16,460,200,4,18,0,0
9274,Y,20170814,400,200,50,200,15,16,480,200,2,20,0,0
9275,Y,20170814,400,200,50,200,15,16,500,200,2,18,2,0
9276,Y,20170814,400,200,50,200,15,16,520,200,1,21,1,0
9277,Y,20170814,400,200,50,200,15,16,540,200,0,21,1,0
9278,Y,20171201,0,200,50,200,112,128,0,200,0,0,10,45
9279,Y,20171201,0,200,50,200,112,128,100,200,8,0,0,0
9280,Y,20171201,0,200,50,200,112,128,160,200,6,1,0,0
9281,Y,20171201,0,200,50,200,112,128,220,200,2,5,0,0
9282,Y,20171201,0,200,50,200,112,128,280,200,2,5,1,0
9283,Y,20171201,0,200,50,200,112,128,340,200,0,7,0,0
9284,Y,20171201,0,200,50,200,112,128,400,200,0,5,1,0
9285,Y,20171201,0,200,50,200,112,128,460,200,0,4,2,0
9286,Y,20171201,0,200,50,200,112,128,520,200,0,7,1,0
9287,Y,20171201,340,200,50,200,112,128,340,200,2,0,3,29
9288,Y,20171201,340,200,50,200,112,128,370,200,1,2,0,0
9289,Y,20171201,340,200,50,200,112,128,391,200,0,0,1,0
9290,Y,20171201,340,200,50,200,112,128,400,200,0,4,0,0
9291,Y,20171201,340,200,50,200,112,128,430,200,0,3,0,0
9292,Y,20171201,340,200,50,200,112,128,460,200,0,6,0,0
9293,Y,20171201,340,200,50,200,112,128,490,200,0,5,0,0
9294,Y,20171201,340,200,50,200,112,128,494,200,0,1,0,0
9295,Y,20171201,340,200,50,200,112,128,520,200,0,4,0,0
9296,Y,20171201,340,200,50,200,112,128,550,200,0,3,0,0
9297,Y,20171201,400,200,50,200,112,128,340,200,0,0,0,1
9298,Y,20171201,400,200,50,200,112,128,400,200,4,0,4,26
9299,Y,20171201,400,200,50,200,112,128,420,200,4,2,0,0
9300,Y,20171201,400,200,50,200,112,128,440,200,2,0,0,0
9301,Y,20171201,400,200,50,200,112,128,460,200,4,0,0,0
9302,Y,20171201,400,200,50,200,112,128,480,200,0,3,0,0
9303,Y,20171201,400,200,50,200,112,128,500,200,0,3,0,0
9304,Y,20171201,400,200,50,200,112,128,520,200,0,3,0,0
9305,Y,20171201,400,200,50,200,112,128,540,200,0,3,0,0
9306,Y,20171201,480,200,50,200,112,128,480,200,5,1,5,53
9307,Y,20171201,480,200,50,200,112,128,500,200,7,1,0,0
9308,Y,20171201,480,200,50,200,112,128,520,200,2,4,1,0
9309,Y,20171201,480,200,50,200,112,128,540,200,5,3,0,0
9310,Y,20171201,480,200,50,200,112,128,560,200,2,6,0,0
9311,Y,20171201,480,200,50,200,112,128,580,200,0,7,0,0
9312,Y,20171201,480,200,50,200,112,128,600,200,0,8,0,0
9313,Y,20171201,480,200,50,200,112,128,620,200,0,6,0,0
9314,Y,20171201,580,200,50,200,112,128,480,200,1,0,0,1
9315,Y,20171201,580,200,50,200,112,128,580,200,5,0,4,36
9316,Y,20171201,580,200,50,200,112,128,600,200,4,0,0,0
9317,Y,20171201,580,200,50,200,112,128,620,200,3,2,0,0
9318,Y,20171201,580,200,50,200,112,128,640,200,2,1,1,0
9319,Y,20171201,580,200,50,200,112,128,660,200,0,5,0,0
9320,Y,20171201,580,200,50,200,112,128,680,200,1,4,0,0
9321,Y,20171201,580,200,50,200,112,128,700,200,0,4,0,0
9322,Y,20171201,580,200,50,200,112,128,720,200,0,6,1,0
9323,Y,20171201,700,200,50,200,112,128,660,200,0,1,0,0
9324,Y,20171201,700,200,50,200,112,128,700,200,4,0,2,33
9325,Y,20171201,700,200,50,200,112,128,730,200,5,1,0,0
9326,Y,20171201,700,200,50,200,112,128,760,200,3,2,0,0
9327,Y,20171201,700,200,50,200,112,128,790,200,2,2,0,0
9328,Y,20171201,700,200,50,200,112,128,820,200,1,3,0,0
9329,Y,20171201,700,200,50,200,112,128,850,200,0,4,0,0
9330,Y,20171201,700,200,50,200,112,128,880,200,0,4,0,0
9331,Y,20171201,700,200,50,200,112,128,910,200,0,5,0,0
9332,Y,20171201,850,200,50,200,112,128,700,200,0,0,0,1
9333,Y,20171201,850,200,50,200,112,128,850,200,7,0,6,38
9334,Y,20171201,850,200,50,200,112,128,880,200,3,1,0,0
9335,Y,20171201,850,200,50,200,112,128,901,200,0,1,0,0
9336,Y,20171201,850,200,50,200,112,128,910,200,0,4,1,0
9337,Y,20171201,850,200,50,200,112,128,940,200,1,6,0,0
9338,Y,20171201,850,200,50,200,112,128,970,200,0,4,0,0
9339,Y,20171201,850,200,50,200,112,128,1000,200,0,6,0,0
9340,Y,20171201,850,200,50,200,112,128,1030,200,0,5,0,0
9341,Y,20171201,850,200,50,200,112,128,1060,200,0,4,0,0
9342,Y,20171201,970,200,50,200,112,128,784,200,1,0,0,0
9343,Y,20171201,970,200,50,200,112,128,850,200,0,0,0,1
9344,Y,20171201,970,200,50,200,112,128,970,200,9,1,14,71
9345,Y,20171201,970,200,50,200,112,128,1000,200,6,5,0,0
9346,Y,20171201,970,200,50,200,112,128,1030,200,7,3,0,0
9347,Y,20171201,970,200,50,200,112,128,1060,200,6,5,0,0
9348,Y,20171201,970,200,50,200,112,128,1090,200,6,6,0,0
9349,Y,20171201,970,200,50,200,112,128,1120,200,4,5,1,0
9350,Y,20171201,970,200,50,200,112,128,1150,200,0,11,0,0
9351,Y,20171201,970,200,50,200,112,128,1180,200,0,11,0,0
9352,Y,20171201,1150,200,50,200,112,128,1150,200,2,1,8,19
9353,Y,20171201,1150,200,50,200,112,128,1190,200,1,2,0,0
