Monkey,Date,Ref Amp,Ref PW,Ref Freq,Ref Dur,Active Channels,Return Channels,Comp Amp,Comp PW,Misses,Hits,FAs,CRs
Y,20170526,200,80,50,200,13,64,200,100,1,0,0,0
Y,20170526,200,80,50,200,15,64,200,140,0,1,0,0
Y,20170526,200,150,50,200,12,64,200,150,0,0,1,1
Y,20170526,200,200,50,200,12,64,200,150,1,0,0,0
Y,20170526,200,200,50,200,12,64,200,160,0,1,0,0
Y,20170526,200,200,50,200,12,64,200,200,8,2,63,162
Y,20170526,200,200,50,200,12,64,200,211,0,1,0,0
Y,20170526,200,200,50,200,12,64,200,220,7,4,0,0
Y,20170526,200,200,50,200,12,64,200,228,1,0,0,0
Y,20170526,200,200,50,200,12,64,200,240,5,4,0,0
Y,20170526,200,200,50,200,12,64,200,260,6,5,0,0
Y,20170526,200,200,50,200,12,64,200,280,5,6,0,0
Y,20170526,200,200,50,200,12,64,200,300,5,22,1,0
Y,20170526,200,200,50,200,12,64,200,320,2,9,0,0
Y,20170526,200,200,50,200,12,64,200,330,4,12,1,0
Y,20170526,200,200,50,200,12,64,200,340,1,8,2,0
Y,20170526,200,200,50,200,12,64,200,360,5,14,0,0
Y,20170526,200,200,50,200,12,64,200,390,2,16,0,0
Y,20170526,200,200,50,200,12,64,200,420,1,17,0,0
Y,20170526,200,200,50,200,12,64,200,450,0,16,0,0
Y,20170526,200,200,50,200,12,64,200,480,0,17,0,0
Y,20170526,200,200,50,200,12,64,200,510,0,16,0,0
Y,20170526,200,300,50,200,12,64,200,300,8,2,30,45
Y,20170526,200,300,50,200,12,64,200,330,3,5,1,0
Y,20170526,200,300,50,200,12,64,200,360,4,3,1,0
Y,20170526,200,300,50,200,12,64,200,390,1,7,1,0
Y,20170526,200,300,50,200,12,64,200,420,2,6,0,0
Y,20170526,200,300,50,200,12,64,200,450,2,8,1,0
Y,20170526,200,300,50,200,12,64,200,480,0,8,1,0
Y,20170526,200,300,50,200,12,64,200,510,0,10,1,0
Y,20170530,200,100,50,200,15,32,200,100,5,2,28,25
Y,20170530,200,100,50,200,15,32,200,103,3,1,2,0
Y,20170530,200,100,50,200,15,32,200,104,1,0,0,0
Y,20170530,200,100,50,200,15,32,200,106,2,3,0,0
Y,20170530,200,100,50,200,15,32,200,109,4,2,0,0
Y,20170530,200,100,50,200,15,32,200,112,2,3,1,0
Y,20170530,200,100,50,200,15,32,200,114,1,1,0,0
Y,20170530,200,100,50,200,15,32,200,115,2,2,3,0
Y,20170530,200,100,50,200,15,32,200,118,5,1,0,0
Y,20170530,200,100,50,200,15,32,200,121,3,1,0,0
Y,20170530,200,100,50,200,15,64,200,100,3,2,26,26
Y,20170530,200,100,50,200,15,64,200,102,4,2,0,0
Y,20170530,200,100,50,200,15,64,200,104,0,5,1,0
Y,20170530,200,100,50,200,15,64,200,106,3,4,0,0
Y,20170530,200,100,50,200,15,64,200,108,2,4,0,0
Y,20170530,200,100,50,200,15,64,200,110,2,5,1,0
Y,20170530,200,100,50,200,15,64,200,112,1,5,0,0
Y,20170530,200,100,50,200,15,64,200,114,1,7,0,0
Y,20170530,200,150,50,200,15,32,200,150,0,0,3,1
Y,20170530,200,150,50,200,15,32,200,190,1,0,0,0
Y,20170530,200,150,50,200,15,32,200,200,0,0,1,0
Y,20170530,200,150,50,200,15,64,200,150,1,5,35,15
Y,20170530,200,150,50,200,15,64,200,152,2,4,1,0
Y,20170530,200,150,50,200,15,64,200,155,3,3,0,0
Y,20170530,200,150,50,200,15,64,200,158,0,6,0,0
Y,20170530,200,150,50,200,15,64,200,161,3,4,0,0
Y,20170530,200,150,50,200,15,64,200,164,2,4,0,0
Y,20170530,200,150,50,200,15,64,200,167,3,3,0,0
Y,20170530,200,150,50,200,15,64,200,170,1,4,2,0
Y,20170530,200,200,50,200,15,64,200,200,9,9,73,56
Y,20170530,200,200,50,200,15,64,200,220,8,7,1,0
Y,20170530,200,200,50,200,15,64,200,230,0,2,0,0
Y,20170530,200,200,50,200,15,64,200,240,6,10,1,0
Y,20170530,200,200,50,200,15,64,200,250,0,1,0,0
Y,20170530,200,200,50,200,15,64,200,260,5,11,0,0
Y,20170530,200,200,50,200,15,64,200,280,5,10,0,0
Y,20170530,200,200,50,200,15,64,200,300,6,9,0,0
Y,20170530,200,200,50,200,15,64,200,320,4,10,0,0
Y,20170530,200,200,50,200,15,64,200,340,2,14,0,0
Y,20170530,200,250,50,200,15,64,200,250,4,9,64,43
Y,20170530,200,250,50,200,15,64,200,280,7,5,0,0
Y,20170530,200,250,50,200,15,64,200,310,6,6,1,0
Y,20170530,200,250,50,200,15,64,200,340,10,4,0,0
Y,20170530,200,250,50,200,15,64,200,370,5,7,0,0
Y,20170530,200,250,50,200,15,64,200,400,6,8,0,0
Y,20170530,200,250,50,200,15,64,200,430,6,8,0,0
Y,20170530,200,250,50,200,15,64,200,460,3,9,0,0
Y,20170531,200,100,50,200,15,32,200,100,5,4,50,50
Y,20170531,200,100,50,200,15,32,200,103,4,8,0,0
Y,20170531,200,100,50,200,15,32,200,106,3,7,2,0
Y,20170531,200,100,50,200,15,32,200,109,9,3,0,0
Y,20170531,200,100,50,200,15,32,200,112,5,6,1,0
Y,20170531,200,100,50,200,15,32,200,115,3,9,0,0
Y,20170531,200,100,50,200,15,32,200,118,3,7,2,0
Y,20170531,200,100,50,200,15,32,200,121,2,8,2,0
Y,20170531,200,100,50,200,15,64,200,100,4,3,31,23
Y,20170531,200,100,50,200,15,64,200,103,3,3,0,0
Y,20170531,200,100,50,200,15,64,200,106,0,7,0,0
Y,20170531,200,100,50,200,15,64,200,109,2,6,0,0
Y,20170531,200,100,50,200,15,64,200,112,0,7,0,0
Y,20170531,200,100,50,200,15,64,200,115,1,5,0,0
Y,20170531,200,100,50,200,15,64,200,118,2,5,0,0
Y,20170531,200,100,50,200,15,64,200,121,1,6,0,0
Y,20170531,200,150,50,200,15,64,200,150,6,3,33,35
Y,20170531,200,150,50,200,15,64,200,160,5,3,1,0
Y,20170531,200,150,50,200,15,64,200,170,2,6,0,0
Y,20170531,200,150,50,200,15,64,200,180,2,7,0,0
Y,20170531,200,150,50,200,15,64,200,190,3,7,0,0
Y,20170531,200,150,50,200,15,64,200,200,2,6,0,0
Y,20170531,200,150,50,200,15,64,200,210,3,5,0,0
Y,20170531,200,150,50,200,15,64,200,220,1,7,0,0
Y,20170531,200,200,50,200,15,64,200,200,3,3,19,33
Y,20170531,200,200,50,200,15,64,200,220,4,2,0,0
Y,20170531,200,200,50,200,15,64,200,240,2,4,0,0
Y,20170531,200,200,50,200,15,64,200,260,5,1,0,0
Y,20170531,200,200,50,200,15,64,200,280,1,5,0,0
Y,20170531,200,200,50,200,15,64,200,300,3,4,0,0
Y,20170531,200,200,50,200,15,64,200,320,2,4,0,0
Y,20170531,200,200,50,200,15,64,200,340,0,7,0,0
Y,20170531,200,250,50,200,15,64,200,250,11,5,43,85
Y,20170531,200,250,50,200,15,64,200,280,6,10,0,0
Y,20170531,200,250,50,200,15,64,200,310,9,7,0,0
Y,20170531,200,250,50,200,15,64,200,340,7,10,0,0
Y,20170531,200,250,50,200,15,64,200,370,4,12,0,0
Y,20170531,200,250,50,200,15,64,200,400,4,12,0,0
Y,20170531,200,250,50,200,15,64,200,430,2,14,0,0
Y,20170531,200,250,50,200,15,64,200,460,2,14,0,0
Y,20170601,200,100,50,200,15,32,200,100,7,1,19,45
Y,20170601,200,100,50,200,15,32,200,104,4,4,0,0
Y,20170601,200,100,50,200,15,32,200,108,4,4,0,0
Y,20170601,200,100,50,200,15,32,200,112,3,5,0,0
Y,20170601,200,100,50,200,15,32,200,116,6,2,0,0
Y,20170601,200,100,50,200,15,32,200,120,5,3,0,0
Y,20170601,200,100,50,200,15,32,200,124,5,1,0,0
Y,20170601,200,100,50,200,15,32,200,128,2,6,0,0
Y,20170601,200,100,50,200,15,64,200,100,3,3,27,24
Y,20170601,200,100,50,200,15,64,200,104,2,4,1,0
Y,20170601,200,100,50,200,15,64,200,108,3,5,0,0
Y,20170601,200,100,50,200,15,64,200,112,2,4,0,0
Y,20170601,200,100,50,200,15,64,200,116,0,7,0,0
Y,20170601,200,100,50,200,15,64,200,120,2,3,1,0
Y,20170601,200,100,50,200,15,64,200,124,1,4,1,0
Y,20170601,200,100,50,200,15,64,200,128,0,6,0,0
Y,20170601,200,150,50,200,15,32,200,150,1,2,22,18
Y,20170601,200,150,50,200,15,32,200,160,2,2,1,0
Y,20170601,200,150,50,200,15,32,200,170,0,3,1,0
Y,20170601,200,150,50,200,15,32,200,180,2,0,2,0
Y,20170601,200,150,50,200,15,32,200,190,0,4,0,0
Y,20170601,200,150,50,200,15,32,200,200,2,2,1,0
Y,20170601,200,150,50,200,15,32,200,210,3,2,0,0
Y,20170601,200,150,50,200,15,32,200,220,2,3,1,0
Y,20170601,200,150,50,200,15,64,200,150,7,5,39,56
Y,20170601,200,150,50,200,15,64,200,160,8,4,0,0
Y,20170601,200,150,50,200,15,64,200,170,8,3,1,0
Y,20170601,200,150,50,200,15,64,200,180,8,2,2,0
Y,20170601,200,150,50,200,15,64,200,190,6,6,0,0
Y,20170601,200,150,50,200,15,64,200,200,4,8,0,0
Y,20170601,200,150,50,200,15,64,200,210,5,6,1,0
Y,20170601,200,150,50,200,15,64,200,220,5,7,0,0
Y,20170601,200,200,50,200,15,64,200,200,5,3,33,36
Y,20170601,200,200,50,200,15,64,200,220,4,5,0,0
Y,20170601,200,200,50,200,15,64,200,240,2,8,0,0
Y,20170601,200,200,50,200,15,64,200,260,3,5,0,0
Y,20170601,200,200,50,200,15,64,200,280,4,5,0,0
Y,20170601,200,200,50,200,15,64,200,300,3,6,0,0
Y,20170601,200,200,50,200,15,64,200,320,2,6,0,0
Y,20170601,200,200,50,200,15,64,200,340,1,8,0,0
Y,20170601,200,250,50,200,15,64,200,250,6,4,36,34
Y,20170601,200,250,50,200,15,64,200,280,4,4,0,0
Y,20170601,200,250,50,200,15,64,200,310,3,5,1,0
Y,20170601,200,250,50,200,15,64,200,340,2,7,0,0
Y,20170601,200,250,50,200,15,64,200,370,3,5,0,0
Y,20170601,200,250,50,200,15,64,200,400,1,8,0,0
Y,20170601,200,250,50,200,15,64,200,430,1,9,0,0
Y,20170601,200,250,50,200,15,64,200,460,1,8,0,0
Y,20170602,200,100,50,200,15,16,200,100,2,0,1,14
Y,20170602,200,100,50,200,15,16,200,104,1,0,0,0
Y,20170602,200,100,50,200,15,16,200,107,1,0,0,0
Y,20170602,200,100,50,200,15,16,200,108,2,0,0,0
Y,20170602,200,100,50,200,15,16,200,112,2,0,0,0
Y,20170602,200,100,50,200,15,16,200,116,2,0,0,0
Y,20170602,200,100,50,200,15,16,200,120,2,0,0,0
Y,20170602,200,100,50,200,15,16,200,124,2,0,0,0
Y,20170602,200,100,50,200,15,16,200,128,2,0,0,0
Y,20170602,200,100,50,200,15,128,200,100,6,0,3,47
Y,20170602,200,100,50,200,15,128,200,104,0,6,0,0
Y,20170602,200,100,50,200,15,128,200,108,0,6,0,0
Y,20170602,200,100,50,200,15,128,200,112,0,7,0,0
Y,20170602,200,100,50,200,15,128,200,116,0,6,0,0
Y,20170602,200,100,50,200,15,128,200,120,0,6,0,0
Y,20170602,200,100,50,200,15,128,200,124,0,7,0,0
Y,20170602,200,100,50,200,15,128,200,128,0,6,0,0
Y,20170602,200,150,50,200,15,16,200,150,5,2,21,46
Y,20170602,200,150,50,200,15,16,200,160,7,0,1,0
Y,20170602,200,150,50,200,15,16,200,170,8,0,0,0
Y,20170602,200,150,50,200,15,16,200,180,8,0,0,0
Y,20170602,200,150,50,200,15,16,200,190,6,1,1,0
Y,20170602,200,150,50,200,15,16,200,200,7,0,1,0
Y,20170602,200,150,50,200,15,16,200,210,6,2,0,0
Y,20170602,200,150,50,200,15,16,200,220,7,1,1,0
Y,20170602,200,150,50,200,15,128,200,150,2,4,23,27
Y,20170602,200,150,50,200,15,128,200,160,2,4,0,0
Y,20170602,200,150,50,200,15,128,200,170,4,3,0,0
Y,20170602,200,150,50,200,15,128,200,180,5,2,0,0
Y,20170602,200,150,50,200,15,128,200,190,0,6,0,0
Y,20170602,200,150,50,200,15,128,200,200,0,7,0,0
Y,20170602,200,150,50,200,15,128,200,210,0,6,0,0
Y,20170602,200,150,50,200,15,128,200,220,0,6,0,0
Y,20170602,200,200,50,200,15,128,200,200,8,2,17,70
Y,20170602,200,200,50,200,15,128,200,220,9,1,0,0
Y,20170602,200,200,50,200,15,128,200,240,2,9,0,0
Y,20170602,200,200,50,200,15,128,200,260,4,6,0,0
Y,20170602,200,200,50,200,15,128,200,280,0,12,0,0
Y,20170602,200,200,50,200,15,128,200,300,1,10,0,0
Y,20170602,200,200,50,200,15,128,200,320,0,10,0,0
Y,20170602,200,200,50,200,15,128,200,340,0,11,0,0
Y,20170602,200,250,50,200,15,128,200,250,5,2,6,45
Y,20170602,200,250,50,200,15,128,200,280,4,2,0,0
Y,20170602,200,250,50,200,15,128,200,310,2,4,0,0
Y,20170602,200,250,50,200,15,128,200,340,3,3,0,0
Y,20170602,200,250,50,200,15,128,200,370,1,6,0,0
Y,20170602,200,250,50,200,15,128,200,400,0,6,0,0
Y,20170602,200,250,50,200,15,128,200,430,1,6,0,0
Y,20170602,200,250,50,200,15,128,200,460,0,6,0,0
Y,20170605,200,100,50,200,15,128,200,100,6,0,3,60
Y,20170605,200,100,50,200,15,128,200,104,0,7,0,0
Y,20170605,200,100,50,200,15,128,200,108,0,8,0,0
Y,20170605,200,100,50,200,15,128,200,112,0,8,1,0
Y,20170605,200,100,50,200,15,128,200,116,0,10,0,0
Y,20170605,200,100,50,200,15,128,200,120,0,7,1,0
Y,20170605,200,100,50,200,15,128,200,124,0,7,0,0
Y,20170605,200,100,50,200,15,128,200,128,0,7,0,0
Y,20170605,200,150,50,200,15,128,200,150,7,3,32,55
Y,20170605,200,150,50,200,15,128,200,160,4,6,0,0
Y,20170605,200,150,50,200,15,128,200,170,8,4,0,0
Y,20170605,200,150,50,200,15,128,200,180,8,3,1,0
Y,20170605,200,150,50,200,15,128,200,190,2,8,0,0
Y,20170605,200,150,50,200,15,128,200,200,0,10,0,0
Y,20170605,200,150,50,200,15,128,200,210,0,10,0,0
Y,20170605,200,150,50,200,15,128,200,220,0,10,0,0
Y,20170605,200,200,50,200,15,128,200,200,9,3,24,71
Y,20170605,200,200,50,200,15,128,200,220,7,4,1,0
Y,20170605,200,200,50,200,15,128,200,240,5,7,0,0
Y,20170605,200,200,50,200,15,128,200,260,7,5,0,0
Y,20170605,200,200,50,200,15,128,200,280,1,11,0,0
Y,20170605,200,200,50,200,15,128,200,300,2,9,1,0
Y,20170605,200,200,50,200,15,128,200,320,0,12,0,0
Y,20170605,200,200,50,200,15,128,200,340,0,12,0,0
Y,20170605,200,250,50,200,15,128,200,250,5,2,26,37
Y,20170605,200,250,50,200,15,128,200,280,5,1,1,0
Y,20170605,200,250,50,200,15,128,200,310,5,3,0,0
Y,20170605,200,250,50,200,15,128,200,340,3,3,2,0
Y,20170605,200,250,50,200,15,128,200,370,4,3,1,0
Y,20170605,200,250,50,200,15,128,200,400,2,4,1,0
Y,20170605,200,250,50,200,15,128,200,430,3,4,1,0
Y,20170605,200,250,50,200,15,128,200,460,4,3,1,0
Y,20170606,200,100,50,200,15,16,200,100,7,2,23,48
Y,20170606,200,100,50,200,15,16,200,102,7,3,0,0
Y,20170606,200,100,50,200,15,16,200,104,5,4,0,0
Y,20170606,200,100,50,200,15,16,200,106,6,3,1,0
Y,20170606,200,100,50,200,15,16,200,108,5,3,1,0
Y,20170606,200,100,50,200,15,16,200,110,7,1,0,0
Y,20170606,200,100,50,200,15,16,200,112,4,3,1,0
Y,20170606,200,100,50,200,15,16,200,114,3,6,0,0
Y,20170606,200,100,50,200,15,128,200,100,8,2,6,64
Y,20170606,200,100,50,200,15,128,200,102,8,1,1,0
Y,20170606,200,100,50,200,15,128,200,104,0,8,0,0
Y,20170606,200,100,50,200,15,128,200,106,0,10,0,0
Y,20170606,200,100,50,200,15,128,200,108,0,8,0,0
Y,20170606,200,100,50,200,15,128,200,110,0,9,0,0
Y,20170606,200,100,50,200,15,128,200,112,0,9,0,0
Y,20170606,200,100,50,200,15,128,200,114,0,8,0,0
Y,20170606,200,150,50,200,15,16,200,150,3,3,20,28
Y,20170606,200,150,50,200,15,16,200,160,2,2,1,0
Y,20170606,200,150,50,200,15,16,200,170,2,2,2,0
Y,20170606,200,150,50,200,15,16,200,180,3,3,0,0
Y,20170606,200,150,50,200,15,16,200,190,3,3,0,0
Y,20170606,200,150,50,200,15,16,200,200,4,2,0,0
Y,20170606,200,150,50,200,15,16,200,210,3,2,1,0
Y,20170606,200,150,50,200,15,16,200,220,4,2,0,0
Y,20170606,200,150,50,200,15,128,200,150,3,3,24,27
Y,20170606,200,150,50,200,15,128,200,160,5,1,0,0
Y,20170606,200,150,50,200,15,128,200,170,3,4,0,0
Y,20170606,200,150,50,200,15,128,200,180,0,6,0,0
Y,20170606,200,150,50,200,15,128,200,190,0,6,0,0
Y,20170606,200,150,50,200,15,128,200,200,1,6,0,0
Y,20170606,200,150,50,200,15,128,200,210,0,6,0,0
Y,20170606,200,150,50,200,15,128,200,220,0,6,0,0
Y,20170606,200,200,50,200,15,128,200,200,5,5,39,49
Y,20170606,200,200,50,200,15,128,200,220,4,7,1,0
Y,20170606,200,200,50,200,15,128,200,240,3,6,1,0
Y,20170606,200,200,50,200,15,128,200,260,1,11,0,0
Y,20170606,200,200,50,200,15,128,200,280,1,10,0,0
Y,20170606,200,200,50,200,15,128,200,300,0,11,0,0
Y,20170606,200,200,50,200,15,128,200,320,0,9,1,0
Y,20170606,200,200,50,200,15,128,200,340,0,10,0,0
Y,20170606,200,250,50,200,15,128,200,250,7,2,28,47
Y,20170606,200,250,50,200,15,128,200,280,3,6,0,0
Y,20170606,200,250,50,200,15,128,200,310,3,6,0,0
Y,20170606,200,250,50,200,15,128,200,340,1,8,0,0
Y,20170606,200,250,50,200,15,128,200,370,0,10,0,0
Y,20170606,200,250,50,200,15,128,200,400,0,9,0,0
Y,20170606,200,250,50,200,15,128,200,430,0,10,0,0
Y,20170606,200,250,50,200,15,128,200,460,0,9,0,0
Y,20170607,200,100,50,200,15,16,200,100,5,3,25,34
Y,20170607,200,100,50,200,15,16,200,104,4,4,0,0
Y,20170607,200,100,50,200,15,16,200,108,3,5,0,0
Y,20170607,200,100,50,200,15,16,200,112,3,4,0,0
Y,20170607,200,100,50,200,15,16,200,116,2,4,0,0
Y,20170607,200,100,50,200,15,16,200,120,6,2,0,0
Y,20170607,200,100,50,200,15,16,200,124,4,3,0,0
Y,20170607,200,100,50,200,15,16,200,128,4,4,0,0
Y,20170607,200,100,50,200,15,128,200,100,7,1,17,47
Y,20170607,200,100,50,200,15,128,200,104,6,1,1,0
Y,20170607,200,100,50,200,15,128,200,108,7,1,0,0
Y,20170607,200,100,50,200,15,128,200,112,6,2,0,0
Y,20170607,200,100,50,200,15,128,200,116,6,1,1,0
Y,20170607,200,100,50,200,15,128,200,120,3,4,1,0
Y,20170607,200,100,50,200,15,128,200,124,6,1,1,0
Y,20170607,200,100,50,200,15,128,200,128,6,0,2,0
Y,20170607,200,150,50,200,15,16,200,150,5,1,11,40
Y,20170607,200,150,50,200,15,16,200,160,6,2,0,0
Y,20170607,200,150,50,200,15,16,200,170,6,0,0,0
Y,20170607,200,150,50,200,15,16,200,180,4,2,0,0
Y,20170607,200,150,50,200,15,16,200,190,5,1,0,0
Y,20170607,200,150,50,200,15,16,200,200,5,0,1,0
Y,20170607,200,150,50,200,15,16,200,210,5,1,0,0
Y,20170607,200,150,50,200,15,16,200,220,6,0,0,0
Y,20170607,200,150,50,200,15,128,200,150,0,0,4,7
Y,20170607,200,150,50,200,15,128,200,170,0,0,1,0
Y,20170607,200,150,50,200,15,128,200,180,2,0,0,0
Y,20170607,200,150,50,200,15,128,200,190,1,0,1,0
Y,20170607,200,150,50,200,15,128,200,210,0,1,1,0
Y,20170607,200,150,50,200,15,128,200,220,2,0,0,0
Y,20170607,200,200,50,200,15,16,200,200,13,1,18,95
Y,20170607,200,200,50,200,15,16,200,220,13,1,0,0
Y,20170607,200,200,50,200,15,16,200,240,9,2,2,0
Y,20170607,200,200,50,200,15,16,200,260,11,3,0,0
Y,20170607,200,200,50,200,15,16,200,280,7,7,0,0
Y,20170607,200,200,50,200,15,16,200,300,6,8,0,0
Y,20170607,200,200,50,200,15,16,200,320,2,12,0,0
Y,20170607,200,200,50,200,15,16,200,340,0,13,1,0
Y,20170607,200,250,50,200,15,16,200,250,9,1,10,66
Y,20170607,200,250,50,200,15,16,200,280,7,1,0,0
Y,20170607,200,250,50,200,15,16,200,310,5,3,2,0
Y,20170607,200,250,50,200,15,16,200,340,6,3,1,0
Y,20170607,200,250,50,200,15,16,200,370,4,5,0,0
Y,20170607,200,250,50,200,15,16,200,400,1,9,0,0
Y,20170607,200,250,50,200,15,16,200,430,1,9,0,0
Y,20170607,200,250,50,200,15,16,200,460,1,9,0,0
Y,20170608,200,100,50,200,15,32,200,100,6,2,37,27
Y,20170608,200,100,50,200,15,32,200,104,4,4,0,0
Y,20170608,200,100,50,200,15,32,200,108,2,4,2,0
Y,20170608,200,100,50,200,15,32,200,112,6,2,0,0
Y,20170608,200,100,50,200,15,32,200,116,5,4,0,0
Y,20170608,200,100,50,200,15,32,200,120,5,3,0,0
Y,20170608,200,100,50,200,15,32,200,124,2,5,1,0
Y,20170608,200,100,50,200,15,32,200,128,1,3,4,0
Y,20170608,200,100,50,200,15,64,200,100,6,2,19,52
Y,20170608,200,100,50,200,15,64,200,104,2,8,0,0
Y,20170608,200,100,50,200,15,64,200,108,0,8,0,0
Y,20170608,200,100,50,200,15,64,200,112,1,9,0,0
Y,20170608,200,100,50,200,15,64,200,116,3,5,0,0
Y,20170608,200,100,50,200,15,64,200,120,2,6,0,0
Y,20170608,200,100,50,200,15,64,200,124,0,8,0,0
Y,20170608,200,100,50,200,15,64,200,128,1,6,1,0
Y,20170608,200,150,50,200,15,32,200,150,1,2,31,18
Y,20170608,200,150,50,200,15,32,200,160,1,5,0,0
Y,20170608,200,150,50,200,15,32,200,170,2,4,0,0
Y,20170608,200,150,50,200,15,32,200,180,2,4,0,0
Y,20170608,200,150,50,200,15,32,200,190,0,5,1,0
Y,20170608,200,150,50,200,15,32,200,200,3,3,0,0
Y,20170608,200,150,50,200,15,32,200,210,2,4,0,0
Y,20170608,200,150,50,200,15,32,200,220,1,4,1,0
Y,20170608,200,150,50,200,15,64,200,150,5,2,15,37
Y,20170608,200,150,50,200,15,64,200,160,5,1,0,0
Y,20170608,200,150,50,200,15,64,200,170,3,3,0,0
Y,20170608,200,150,50,200,15,64,200,180,2,4,0,0
Y,20170608,200,150,50,200,15,64,200,190,2,4,0,0
Y,20170608,200,150,50,200,15,64,200,200,0,6,0,0
Y,20170608,200,150,50,200,15,64,200,210,0,7,0,0
Y,20170608,200,150,50,200,15,64,200,220,4,3,0,0
Y,20170608,200,200,50,200,15,64,200,200,12,2,37,73
Y,20170608,200,200,50,200,15,64,200,220,10,4,0,0
Y,20170608,200,200,50,200,15,64,200,240,7,7,0,0
Y,20170608,200,200,50,200,15,64,200,260,7,6,0,0
Y,20170608,200,200,50,200,15,64,200,280,7,7,0,0
Y,20170608,200,200,50,200,15,64,200,300,5,8,1,0
Y,20170608,200,200,50,200,15,64,200,320,7,6,0,0
Y,20170608,200,200,50,200,15,64,200,340,3,11,0,0
Y,20170608,200,250,50,200,15,64,200,250,6,2,25,34
Y,20170608,200,250,50,200,15,64,200,280,4,3,0,0
Y,20170608,200,250,50,200,15,64,200,310,4,3,0,0
Y,20170608,200,250,50,200,15,64,200,340,2,6,0,0
Y,20170608,200,250,50,200,15,64,200,370,2,4,0,0
Y,20170608,200,250,50,200,15,64,200,400,1,4,2,0
Y,20170608,200,250,50,200,15,64,200,430,1,6,0,0
Y,20170608,200,250,50,200,15,64,200,460,2,4,1,0
Y,20170609,200,100,50,200,15,16,200,100,3,1,40,26
Y,20170609,200,100,50,200,15,16,200,102,3,1,4,0
Y,20170609,200,100,50,200,15,16,200,104,5,1,2,0
Y,20170609,200,100,50,200,15,16,200,106,3,3,2,0
Y,20170609,200,100,50,200,15,16,200,108,4,0,4,0
Y,20170609,200,100,50,200,15,16,200,110,1,1,5,0
Y,20170609,200,100,50,200,15,16,200,112,4,2,2,0
Y,20170609,200,100,50,200,15,16,200,114,6,2,0,0
Y,20170609,200,100,50,200,15,32,200,100,3,2,31,21
Y,20170609,200,100,50,200,15,32,200,104,2,2,2,0
Y,20170609,200,100,50,200,15,32,200,108,3,2,1,0
Y,20170609,200,100,50,200,15,32,200,112,4,3,0,0
Y,20170609,200,100,50,200,15,32,200,116,2,3,2,0
Y,20170609,200,100,50,200,15,32,200,120,5,1,0,0
Y,20170609,200,100,50,200,15,32,200,124,4,2,0,0
Y,20170609,200,100,50,200,15,32,200,128,2,4,0,0
Y,20170609,200,150,50,200,15,32,200,150,5,1,23,27
Y,20170609,200,150,50,200,15,32,200,160,4,2,0,0
Y,20170609,200,150,50,200,15,32,200,170,4,3,0,0
Y,20170609,200,150,50,200,15,32,200,180,4,2,1,0
Y,20170609,200,150,50,200,15,32,200,190,0,6,0,0
Y,20170609,200,150,50,200,15,32,200,200,2,5,1,0
Y,20170609,200,150,50,200,15,32,200,210,1,5,0,0
Y,20170609,200,150,50,200,15,32,200,220,3,4,0,0
Y,20170609,200,200,50,200,15,32,200,200,3,5,24,46
Y,20170609,200,200,50,200,15,32,200,220,7,3,0,0
Y,20170609,200,200,50,200,15,32,200,240,4,4,0,0
Y,20170609,200,200,50,200,15,32,200,260,2,7,0,0
Y,20170609,200,200,50,200,15,32,200,280,2,7,1,0
Y,20170609,200,200,50,200,15,32,200,300,3,6,1,0
Y,20170609,200,200,50,200,15,32,200,320,3,6,0,0
Y,20170609,200,200,50,200,15,32,200,340,2,6,0,0
Y,20170609,200,250,50,200,15,32,200,250,4,8,39,50
Y,20170609,200,250,50,200,15,32,200,280,6,5,0,0
Y,20170609,200,250,50,200,15,32,200,310,3,9,0,0
Y,20170609,200,250,50,200,15,32,200,340,2,10,0,0
Y,20170609,200,250,50,200,15,32,200,370,1,9,0,0
Y,20170609,200,250,50,200,15,32,200,400,1,7,2,0
Y,20170609,200,250,50,200,15,32,200,430,1,9,1,0
Y,20170609,200,250,50,200,15,32,200,460,0,10,1,0
Y,20170613,200,100,50,200,15,64,200,100,4,3,21,44
Y,20170613,200,100,50,200,15,64,200,104,2,6,0,0
Y,20170613,200,100,50,200,15,64,200,108,2,6,0,0
Y,20170613,200,100,50,200,15,64,200,112,3,5,0,0
Y,20170613,200,100,50,200,15,64,200,116,3,5,0,0
Y,20170613,200,100,50,200,15,64,200,120,4,4,0,0
Y,20170613,200,100,50,200,15,64,200,124,2,5,1,0
Y,20170613,200,100,50,200,15,64,200,128,0,8,1,0
Y,20170613,200,150,50,200,15,64,200,150,5,4,29,44
Y,20170613,200,150,50,200,15,64,200,160,6,3,0,0
Y,20170613,200,150,50,200,15,64,200,170,4,4,0,0
Y,20170613,200,150,50,200,15,64,200,180,5,3,0,0
Y,20170613,200,150,50,200,15,64,200,190,3,6,0,0
Y,20170613,200,150,50,200,15,64,200,200,3,6,1,0
Y,20170613,200,150,50,200,15,64,200,210,3,6,0,0
Y,20170613,200,150,50,200,15,64,200,220,2,8,0,0
Y,20170613,200,200,50,200,15,64,200,200,4,2,24,27
Y,20170613,200,200,50,200,15,64,200,220,4,3,0,0
Y,20170613,200,200,50,200,15,64,200,240,3,3,0,0
Y,20170613,200,200,50,200,15,64,200,260,2,4,0,0
Y,20170613,200,200,50,200,15,64,200,280,4,2,0,0
